eventId,tileId,flooded,elevationM,slopeDegrees,flowAccumulation,topographicWetnessIndex,curvature,relativeElevationZ,landCoverClass,imperviousPct,distanceToWaterM,femaSfha
DFO_2606_From_20050105_to_20050201,9/142/186,0,223.60000610351562,87.74547576904297,5.0,-1.443404714800644,4.164847723586718e-06,-0.6643096380524436,0.0,127.0,90.56231561870031,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,200.05886840820312,84.69552612304688,1.0,-1.6845947235218952,-3.1268830298358807e-06,-0.9104895060260766,0.0,127.0,293.61669065609647,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,118.17566680908203,86.44674682617188,2.0,-1.6810887372822332,4.563250968203647e-06,-1.7667775928564704,0.0,127.0,79.2229616639318,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,185.76669311523438,85.22581481933594,2.0,-1.384908427631605,-4.562609774438897e-07,-1.0599489702294425,0.0,127.0,133.087818095386,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,165.9871368408203,84.77348327636719,2.0,-1.2940042738090816,-1.1148431440233253e-06,-1.2667923528745335,0.0,127.0,399.30396622341823,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,221.76791381835938,84.96795654296875,1.0,-1.7375579783778763,9.611371751816478e-07,-0.6834686202015979,0.0,127.0,135.04000345824488,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,169.34214782714844,81.56713104248047,61.0,2.2168206198151474,1.5530088148807408e-06,-1.2317075505869701,0.0,127.0,304.22721119790253,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,227.83074951171875,87.28562927246094,1.0,-2.356245645089167,-3.4240295008203248e-06,-0.6200669227197367,0.0,127.0,153.1194622982674,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,208.67959594726562,86.58100891113281,95.0,1.7460576614951644,7.363219992839731e-06,-0.820338826187623,0.0,127.0,81.1688678198566,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,181.17774963378906,84.99283599853516,2.0,-1.337070956161637,3.9052605416145525e-07,-1.1079375387949124,0.0,127.0,353.8246106228635,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,274.1300048828125,87.97406768798828,2.0,-2.24352065672946,7.732096491963603e-07,-0.13589556609057385,0.0,127.0,115.7935387413219,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,171.2858428955078,82.74449920654297,2.0,-0.9637615334807972,5.612471795757301e-06,-1.2113814898203745,0.0,127.0,192.88350933468908,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,223.9709014892578,87.55957794189453,3.0,-1.7695818782842605,7.756545414849825e-07,-0.6604310244409942,0.0,127.0,233.3576066959482,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,310.65185546875,77.45028686523438,1.0,-0.811432252684424,-1.0661600754247047e-05,0.24602923600550827,0.0,127.0,379.36178322982,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,168.00462341308594,85.99803161621094,2.0,-1.561899453644498,-1.9447936665528687e-06,-1.2456946224068244,0.0,127.0,131.77030286661764,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,198.44253540039062,86.17092895507812,8.0,-0.507559237393809,5.011675966670737e-06,-0.9273922000086167,0.0,127.0,94.63393612104429,False
DFO_2606_From_20050105_to_20050201,9/142/186,0,212.24102783203125,86.6208267211914,2.0,-1.7314138509424002,1.4483703125733882e-10,-0.7830953912043058,0.0,127.0,153.05118730750888,False
DFO_3285_From_20080317_to_20080502,9/142/186,1,82.8648681640625,86.10212707519531,2.0,-1.5883210636201286,1.285037001252931e-06,-2.1360379005350305,0.0,127.0,1143.9551631500738,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,199.537841796875,83.32463073730469,3.0,-0.7601390865044682,-2.5193512556143105e-06,-0.9159381068561481,0.0,127.0,33.72475969455014,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,120.49142456054688,86.79244232177734,2.0,-1.7836199897401699,5.38980145847745e-07,-1.742560711544568,0.0,127.0,164.31825398140813,False
DFO_3285_From_20080317_to_20080502,9/142/186,0,185.32492065429688,86.94833374023438,1.0,-2.238979364209448,-5.5497512221336365e-06,-1.0645687760993021,0.0,127.0,335.44883937059177,False
