cellId,flooded,permWater,clearPerc,eventId,dfoMainCause,dfoSeverity,elevationM,slopeDegrees,flowAccumulation,topographicWetnessIndex,landCoverClass,imperviousPct,distanceToWaterM,distanceToRoadM,femaSfha,relativeElevationZ
cell-030-014,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,10.866326332092285,11.648330688476562,2.0,2.630396056362171,23,54,21.364989383413135,0.0,False,-0.183
cell-030-015,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,6.8986077308654785,4.959784507751465,3.0,3.72159439892183,23,56,4.904303529299796,0.0,True,-0.438
cell-030-016,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,3.6488475799560547,7.231503486633301,38.0,5.652153544387543,22,22,32.88986560555091,0.0,True,-0.647
cell-030-017,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,1.7252082824707031,1.1483843326568604,14.0,6.213083528791128,21,13,57.917999585159116,0.0,True,-0.771
cell-030-018,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,2.7439751625061035,1.6904046535491943,17.0,6.121530508649683,22,20,79.81005191033272,0.0,True,-0.706
cell-030-019,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,5.313359260559082,7.467130184173584,2.0,3.0571191045016004,22,40,29.817250879595296,0.0,True,-0.54
cell-030-020,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,4.021484851837158,3.932922124862671,23.0,5.719525162576417,21,9,4.458331402391195,0.0,True,-0.623
cell-030-021,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,9.026261329650879,1.789085030555725,5.0,4.980213337414367,22,23,29.455069040530436,0.0,False,-0.301
cell-030-022,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,7.031579494476318,1.0974047183990479,4.0,5.144543859399047,22,21,124.1139115950072,0.0,False,-0.429
cell-030-023,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,9.841764450073242,0.8277562856674194,1.0,4.404350850975903,22,22,150.82197726827854,0.0,False,-0.248
cell-030-024,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,8.109180450439453,1.5283175706863403,1.0,3.998657154820974,21,15,97.05761458989606,0.0,False,-0.36
cell-030-025,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,5.418310165405273,1.1006633043289185,1.0,4.226303624726195,22,27,85.34747336897999,0.0,True,-0.533
cell-031-008,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,8.947277069091797,0.5037381649017334,5.0,5.766077373164704,22,42,361.41772817185955,0.0,False,-0.306
cell-031-009,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,14.42638111114502,3.822507858276367,3.0,3.9526561834310145,22,31,381.21484991194774,0.0,False,0.047
cell-031-010,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,14.794073104858398,4.079648017883301,2.0,3.6079280876936046,22,39,423.06857066701156,0.0,False,0.07
cell-031-011,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,14.498861312866211,5.017256259918213,2.0,3.4235231979091387,23,53,336.644285036412,0.0,False,0.051
cell-031-012,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,9.505526542663574,0.5208784937858582,121.0,8.762543847608471,23,50,244.7003712341735,0.0,False,-0.27
cell-031-013,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,8.846062660217285,2.0288634300231934,7.0,5.171130810265711,24,91,162.0283363639554,0.0,False,-0.313
cell-031-014,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,8.448824882507324,1.6110624074935913,3.0,4.6531595462765525,24,81,108.18716155221378,0.0,False,-0.338
cell-031-015,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,10.149459838867188,2.080101490020752,3.0,4.458463286491637,23,56,104.9043035292998,0.0,False,-0.229
cell-031-016,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,11.44326400756836,6.1590576171875,1.0,2.830965502707419,23,55,120.09127653138718,0.0,False,-0.145
cell-031-017,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,4.8459086418151855,7.613889694213867,1.0,2.6333469993705756,21,12,157.91799958515912,0.0,True,-0.57
cell-031-018,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,12.425352096557617,3.0023155212402344,3.0,4.159710618932995,21,6,162.0753004933898,0.0,False,-0.082
cell-031-019,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,7.702696323394775,0.6850154399871826,107.0,8.500830424106057,22,45,112.98559441825581,0.0,False,-0.386
cell-031-020,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,10.299116134643555,1.2161412239074707,12.0,6.031362061562449,21,8,104.4583314023912,0.0,False,-0.219
cell-031-021,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,7.618805408477783,3.2534189224243164,31.0,6.171129948697764,21,4,115.90279649912304,0.0,False,-0.392
cell-031-022,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,7.958293914794922,2.754065990447998,3.0,4.2318052413003215,22,26,169.9222667729183,0.0,False,-0.37
cell-031-023,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,9.2440767288208,2.079922914505005,3.0,4.458530684146755,22,28,105.73230428347728,0.0,False,-0.287
cell-031-024,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,6.499700546264648,1.6971287727355957,1.0,3.9213374963746377,22,22,9.542999962571148,0.0,True,-0.464
cell-031-025,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,3.2164862155914307,2.283766984939575,170.0,8.139791137550823,22,32,0.0,0.0,True,-0.675
cell-032-007,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,13.455775260925293,1.284690499305725,3.0,4.815094136025182,24,88,251.98978430951126,0.0,False,-0.016
cell-032-008,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,14.119776725769043,11.227117538452148,2.0,2.6664418299135475,22,36,263.0291176786257,0.0,False,0.027
cell-032-009,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,15.429713249206543,4.486673355102539,1.0,3.1182652571163705,22,41,287.8308017562325,0.0,False,0.111
cell-032-010,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,11.758319854736328,3.045423746109009,9.0,5.063992029619379,22,44,338.5175967589445,0.0,False,-0.125
cell-032-011,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,10.63077163696289,1.1545372009277344,2.0,4.6000764513438686,22,36,381.90179055275013,0.0,False,-0.198
cell-032-012,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,9.851164817810059,1.145305871963501,3.0,4.893118239800659,24,84,303.3549988923009,0.0,False,-0.248
cell-032-013,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,9.488676071166992,1.6974799633026123,5.0,5.019794972785199,23,58,240.29430929037852,0.0,False,-0.271
cell-032-014,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,10.437271118164062,0.7849407196044922,2.0,4.8408648249842825,24,88,206.6042657608617,0.0,False,-0.21
cell-032-015,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,12.24633502960205,2.8354837894439697,1.0,3.5144393876910187,24,92,204.9043035292998,0.0,False,-0.094
cell-032-016,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,11.986513137817383,3.0559616088867188,2.0,3.8571052629841636,22,21,217.70513270361334,0.0,False,-0.11
cell-032-017,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,11.211663246154785,5.5450615882873535,2.0,3.3327645135079647,21,5,251.85098403193382,0.0,False,-0.16
cell-032-018,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,11.889457702636719,2.7277727127075195,2.0,3.9520707669806168,21,16,237.50674822544542,0.0,False,-0.117
cell-032-019,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,16.163084030151367,3.2924845218658447,1.0,3.3883596624423604,22,24,209.30941400294665,0.0,False,0.159
cell-032-020,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,11.353809356689453,4.031476020812988,5.0,4.311519997856404,21,12,203.67791680830558,0.0,False,-0.151
cell-032-021,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,7.786248207092285,1.0923622846603394,1.0,4.231277341502363,22,33,129.00249885383423,0.0,False,-0.381
cell-032-022,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,6.492459774017334,3.325462579727173,1.0,3.3798439909645377,22,24,105.51654873602092,0.0,False,-0.464
cell-032-023,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,5.247987747192383,2.9383485317230225,6.0,4.737414926914138,22,43,65.78661854776297,0.0,True,-0.544
cell-032-024,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,3.4379563331604004,0.8378122448921204,5.0,5.495808401068432,23,50,5.441256604040973,0.0,True,-0.661
cell-032-025,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,2.086081027984619,1.6590240001678467,10.0,5.643024561513385,23,75,0.0,0.0,True,-0.748
cell-033-007,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,14.742402076721191,2.8356308937072754,1.0,3.5143962088010587,22,27,152.10602627974004,0.0,False,0.067
cell-033-008,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,14.462967872619629,1.5635600090026855,1.0,3.9820151553606022,22,32,163.42008870712047,0.0,False,0.049
cell-033-009,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,14.210553169250488,1.2555763721466064,23.0,6.622656139049297,23,63,200.50449072085394,0.0,False,0.033
cell-033-010,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,13.566732406616211,1.5555528402328491,15.0,6.065213602671257,22,27,259.74557877519476,0.0,False,-0.009
cell-033-011,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,12.027995109558105,1.7522048950195312,15.0,5.976790713653152,23,69,329.41828151645376,0.0,False,-0.108
cell-033-012,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,16.50157356262207,10.32489013671875,1.0,2.3424720801616132,23,60,378.9171427280309,0.0,False,0.18
cell-033-013,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,12.125089645385742,0.5091243386268616,1.0,4.6624746532680295,21,9,330.0848090438752,17.520770671777427,False,-0.101
cell-033-014,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,11.514649391174316,3.3762288093566895,2.0,3.7723391602808483,24,85,306.04931520335856,0.0,False,-0.141
cell-033-015,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,11.460760116577148,0.8157881498336792,1.0,4.412933331658363,22,23,304.9043035292998,0.0,False,-0.144
cell-033-016,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,8.099336624145508,7.976897239685059,48.0,5.788076150698568,23,62,285.5424103599965,0.0,False,-0.361
cell-033-017,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,5.08671236038208,1.8104523420333862,5.0,4.9712012027474595,23,62,204.39050004262177,0.0,False,-0.555
cell-033-018,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,5.7355804443359375,4.5393548011779785,4.0,4.024152258897711,22,39,144.36168010968672,0.0,True,-0.513
cell-033-023,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,2.388028621673584,0.9055169820785522,9.0,5.959750004700809,24,98,14.008651549798108,0.0,True,-0.728
cell-033-024,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,-0.14541485905647278,9.407691955566406,3.0,3.125346399865846,24,92,0.0,0.0,True,-0.892
cell-033-030,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,-1.506100058555603,0.0,1.0,5.298317388899779,11,0,0.0,99.44109383326918,True,-0.979
cell-033-031,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,-1.506100058555603,0.0,1.0,5.298317388899779,11,0,0.0,79.52061193322476,True,-0.979
cell-033-032,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,-1.506100058555603,0.0031962008215487003,2.0,5.698219562776384,22,42,0.0,65.29158675204962,True,-0.979
cell-033-033,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,-1.506100058555603,0.0,1.0,5.298317388899779,11,0,23.405025082401515,81.24223723056109,True,-0.979
cell-034-006,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,16.93571662902832,6.5506134033203125,2.0,3.179410517481951,21,8,49.928541828878224,0.0,True,0.208
cell-034-007,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,9.386054039001465,1.096667766571045,2.0,4.634159658991544,23,63,52.106026279740036,0.0,True,-0.278
cell-034-008,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,12.144007682800293,2.5601789951324463,1.0,3.5987953380270437,23,77,65.02256561602218,0.0,True,-0.1
cell-034-009,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,13.538166046142578,1.5471030473709106,1.0,3.9897519821208016,23,59,118.34216551499547,0.0,False,-0.01
cell-034-010,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,17.351303100585938,2.3797688484191895,1.0,3.6581814333753035,23,58,188.55073175570453,0.0,False,0.235
cell-034-011,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,14.131503105163574,5.513950824737549,3.0,3.6255780043371293,21,11,274.1332316028102,0.0,False,0.028
cell-034-012,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,21.44769859313965,0.6724327206611633,2.0,4.927365315986197,23,57,353.0968242373749,0.0,False,0.499
cell-034-013,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,18.399097442626953,3.3362843990325928,3.0,4.070212399037682,23,76,401.97672753018475,0.0,False,0.303
cell-034-014,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,18.075654983520508,2.988731861114502,3.0,4.1635246428116055,23,54,405.7672288915218,0.0,False,0.282
cell-034-015,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,12.448629379272461,0.17746247351169586,1.0,5.0284952760012205,23,58,342.66227347931425,0.0,False,-0.081
cell-034-016,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,13.96246337890625,11.942950248718262,2.0,2.605872283053848,23,75,247.4633117793331,0.0,False,0.017
cell-034-017,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,4.023270130157471,0.7399901747703552,33.0,7.302281245186466,23,59,153.40259964665606,0.0,False,-0.623
cell-034-018,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,7.8981547355651855,4.829680442810059,1.0,3.052365645221436,22,21,63.367076500499714,0.0,True,-0.374
cell-034-023,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,1.532979965209961,5.616024971008301,2.0,3.3211555588887367,24,97,0.0,0.0,True,-0.784
cell-034-024,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,-1.5061379671096802,0.01668924279510975,1.0,5.269605321970182,24,94,0.0,0.0,True,-0.979
cell-034-030,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,1.427356481552124,5.525167465209961,1.0,2.930577778220795,23,53,0.0,22.219101938952413,True,-0.79
cell-034-031,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,0.7371306419372559,5.559532165527344,4.0,3.8412122264116766,22,45,0.0,20.973677644506097,True,-0.835
cell-034-032,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,4.223788261413574,2.8182966709136963,1.0,3.5195036026091313,23,75,0.0,0.0,True,-0.61
cell-034-033,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,-0.5447983741760254,5.100198268890381,2.0,3.4087145007252673,23,50,0.0,20.318139207637458,True,-0.917
cell-035-006,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,12.696331977844238,13.149723052978516,3.0,2.798430552590958,21,11,0.0,0.0,True,-0.065
cell-035-007,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,8.993581771850586,0.3409860134124756,28.0,7.505504587026115,22,49,0.0,0.0,True,-0.303
cell-035-008,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,9.928102493286133,4.801209926605225,4.0,3.9739664520653877,24,82,0.0,0.0,True,-0.243
cell-035-009,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,12.285320281982422,2.2859208583831787,10.0,5.3952683771384145,22,22,50.856196220025026,0.0,False,-0.091
cell-035-010,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,13.731172561645508,8.64607048034668,5.0,3.6115582715150967,22,23,148.942951888829,11.978711472982171,False,0.002
cell-035-011,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,11.646890640258789,2.0776467323303223,13.0,5.712152847914384,22,21,229.0793408162115,0.0,False,-0.132
cell-035-012,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,13.7213134765625,4.879220962524414,4.0,3.9594823871343694,22,44,263.41083230980985,0.0,False,0.001
cell-035-013,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,14.063814163208008,1.8939158916473389,22.0,6.280489838607081,24,85,326.0263620744548,0.0,False,0.023
cell-035-014,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,17.791393280029297,3.029097557067871,1.0,3.459085445423071,24,82,403.98157254615,0.0,False,0.263
cell-035-015,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,15.709956169128418,3.456273078918457,6.0,4.59952011338774,24,80,326.4714655259999,0.0,False,0.129
cell-035-016,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,12.19758129119873,5.075423240661621,124.0,7.142816871162492,22,33,226.51319970171684,0.0,False,-0.097
cell-035-017,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,7.487771511077881,3.0835113525390625,3.0,4.137208655008674,23,78,126.62085718998098,0.0,False,-0.4
cell-035-018,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,4.964069366455078,6.186382293701172,1.0,2.8268819401878336,23,78,27.48026092484668,0.0,True,-0.563
cell-035-023,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,-1.5046354532241821,0.7769150733947754,4.0,5.357619169312274,23,60,0.0,0.0,True,-0.979
cell-035-024,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,0.010207812301814556,7.498911380767822,50.0,5.886340416346488,21,18,0.0,0.0,True,-0.882
cell-035-028,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,-1.2232221364974976,4.242382526397705,13.0,5.1138653655489374,23,61,0.0,0.0,True,-0.961
cell-035-029,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,5.408326625823975,2.969331741333008,1.0,3.475849929749573,22,24,0.0,0.0,True,-0.534
cell-035-030,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,0.09618062525987625,5.353004455566406,1.0,2.9593970676084114,22,43,0.0,7.334394115256146,True,-0.876
cell-035-031,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,3.566540479660034,1.7926712036132812,1.0,3.8800829260661485,22,32,0.0,0.0,True,-0.653
cell-035-032,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,2.491729259490967,0.2514413595199585,1.0,4.934472680502614,24,92,20.936292391499457,0.0,True,-0.722
cell-035-033,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,2.622178077697754,0.9666725397109985,15.0,6.389213758520824,21,5,0.992552055977285,0.0,True,-0.713
cell-036-005,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,16.113107681274414,0.40857750177383423,472.0,10.225952672116293,22,24,0.0,0.0,True,0.155
cell-036-006,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,17.534130096435547,0.5701122283935547,1.0,4.607640050047881,22,20,0.0,0.0,True,0.247
cell-036-007,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,13.359889030456543,5.60671329498291,3.0,3.6103534036818252,21,13,21.945672210417715,0.0,True,-0.022
cell-036-008,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,7.990588188171387,2.3359792232513428,48.0,6.871814395501027,23,50,0.0,0.0,True,-0.368
cell-036-009,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,12.970257759094238,5.333683967590332,5.0,4.061294932471146,21,14,32.35243781067884,0.0,True,-0.047
cell-036-010,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,13.809197425842285,2.4712071418762207,4.0,4.543934669962667,22,49,118.26218653173092,0.0,False,0.007
cell-036-011,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,11.058820724487305,5.482671737670898,2.0,3.3430811636169246,22,24,131.09250047358583,0.0,False,-0.17
cell-036-012,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,13.413689613342285,1.33744215965271,1.0,4.093934328005031,23,65,184.64334775391683,0.0,False,-0.018
cell-036-013,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,11.409775733947754,0.6358343362808228,6.0,5.804493932754425,23,63,266.4602935882392,0.0,False,-0.148
cell-036-014,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,11.486433982849121,0.6730624437332153,101.0,8.453220304387605,23,60,357.6436917498859,0.0,False,-0.143
cell-036-015,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,12.589229583740234,6.731800556182861,7.0,4.134887500658256,23,51,326.3769408179214,0.0,False,-0.072
cell-036-016,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,16.4204044342041,2.601677179336548,1.0,3.5856180164817664,21,14,226.37694081792142,0.0,False,0.175
cell-036-017,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,12.061812400817871,1.1196882724761963,1.0,4.21499689307318,22,34,126.37694081792141,0.0,False,-0.106
cell-036-018,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,3.4643895626068115,1.004613995552063,8.0,5.789499445599019,23,72,26.376940817921422,0.0,True,-0.659
cell-036-023,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,2.6097447872161865,0.4124203026294708,3.0,5.449243972703275,23,78,0.0,0.0,True,-0.714
cell-036-028,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,3.1467032432556152,3.769228219985962,3.0,3.96488983790666,21,17,0.0,0.0,True,-0.68
cell-036-029,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,8.199686050415039,0.43686196208000183,1.0,4.731593920717304,22,28,42.02719448647205,0.0,False,-0.354
cell-036-030,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,7.809282302856445,9.275732040405273,2.0,2.851219915696498,22,32,0.0,0.0,True,-0.379
cell-036-031,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,2.1657114028930664,2.784445285797119,4.0,4.445843802483255,21,5,0.0,0.0,True,-0.743
cell-036-032,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,3.790818452835083,1.7213988304138184,1.0,3.9106958428584604,90,0,35.09484798579307,0.0,True,-0.638
cell-036-033,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,4.864990711212158,1.0136204957962036,1.0,4.279727841582891,90,0,50.92146524375483,4.974340951885097,True,-0.569
cell-037-005,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,17.72174644470215,0.38167640566825867,1.0,4.78779527334224,22,38,0.0,0.0,True,0.259
cell-037-006,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,23.25922203063965,4.316202163696289,10.0,4.85742934464884,22,38,68.29365491600403,0.0,True,0.616
cell-037-007,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,18.73936653137207,13.41688060760498,1.0,2.085278639978859,21,16,64.63646849838527,0.0,False,0.325
cell-037-008,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,12.90027141571045,5.5486016273498535,1.0,2.9267172095172245,21,18,0.0,0.0,True,-0.052
cell-037-009,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,9.611294746398926,5.626497745513916,5.0,4.012600572078352,23,62,0.0,0.0,True,-0.263
cell-037-010,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,9.362439155578613,3.2213470935821533,4.0,4.323268354974959,22,40,23.66548899899078,0.0,True,-0.279
cell-037-011,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,13.399924278259277,8.771586418151855,4.0,3.4154964777464203,21,14,43.51026283584378,0.0,False,-0.019
cell-037-012,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,11.50304126739502,0.15155728161334991,1.0,5.0636263916355935,23,58,136.90737640860888,0.0,False,-0.142
cell-037-013,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,14.894342422485352,4.650448322296143,1.0,3.0862661202270676,24,82,233.81109415406976,0.0,False,0.077
cell-037-014,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,11.344754219055176,4.5015482902526855,3.0,3.8084640172195265,23,73,330.7148118995307,0.0,False,-0.152
cell-037-015,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,12.584752082824707,2.684067726135254,4.0,4.476247358407393,23,70,339.1349284067534,0.0,False,-0.072
cell-037-016,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,16.15814971923828,4.035343170166016,1.0,3.2120652332513755,23,56,244.36284724021584,0.0,False,0.158
cell-037-017,0,0,1.0,DFO_3861_From_20110827_to_20110913,Tropical Storm Irene,2,11.878195762634277,12.007853507995605,6.0,3.4478405906558907,22,44,153.43456594683576,0.0,False,-0.117
